# energy dos
-1.862599999999999767e+01 0.000000000000000000e+00
-1.861909999999999954e+01 0.000000000000000000e+00
-1.861209999999999809e+01 0.000000000000000000e+00
-1.860510000000000019e+01 0.000000000000000000e+00
-1.859809999999999874e+01 0.000000000000000000e+00
-1.859120000000000061e+01 0.000000000000000000e+00
-1.858419999999999916e+01 0.000000000000000000e+00
-1.857719999999999771e+01 0.000000000000000000e+00
-1.857029999999999959e+01 0.000000000000000000e+00
-1.856329999999999814e+01 0.000000000000000000e+00
-1.855630000000000024e+01 0.000000000000000000e+00
-1.854929999999999879e+01 0.000000000000000000e+00
-1.854240000000000066e+01 0.000000000000000000e+00
-1.853539999999999921e+01 0.000000000000000000e+00
-1.852839999999999776e+01 0.000000000000000000e+00
-1.852149999999999963e+01 0.000000000000000000e+00
-1.851449999999999818e+01 0.000000000000000000e+00
-1.850750000000000028e+01 0.000000000000000000e+00
-1.850049999999999883e+01 0.000000000000000000e+00
-1.849360000000000070e+01 0.000000000000000000e+00
-1.848659999999999926e+01 0.000000000000000000e+00
-1.847959999999999781e+01 0.000000000000000000e+00
-1.847259999999999991e+01 0.000000000000000000e+00
-1.846569999999999823e+01 0.000000000000000000e+00
-1.845870000000000033e+01 0.000000000000000000e+00
-1.845169999999999888e+01 0.000000000000000000e+00
-1.844480000000000075e+01 0.000000000000000000e+00
-1.843779999999999930e+01 0.000000000000000000e+00
-1.843079999999999785e+01 0.000000000000000000e+00
-1.842379999999999995e+01 0.000000000000000000e+00
-1.841689999999999827e+01 0.000000000000000000e+00
-1.840990000000000038e+01 0.000000000000000000e+00
-1.840289999999999893e+01 0.000000000000000000e+00
-1.839590000000000103e+01 0.000000000000000000e+00
-1.838899999999999935e+01 0.000000000000000000e+00
-1.838199999999999790e+01 0.000000000000000000e+00
-1.837500000000000000e+01 0.000000000000000000e+00
-1.836809999999999832e+01 0.000000000000000000e+00
-1.836110000000000042e+01 0.000000000000000000e+00
-1.835409999999999897e+01 0.000000000000000000e+00
-1.834710000000000107e+01 0.000000000000000000e+00
-1.834019999999999939e+01 0.000000000000000000e+00
-1.833319999999999794e+01 0.000000000000000000e+00
-1.832620000000000005e+01 0.000000000000000000e+00
-1.831929999999999836e+01 0.000000000000000000e+00
-1.831230000000000047e+01 0.000000000000000000e+00
-1.830529999999999902e+01 0.000000000000000000e+00
-1.829829999999999757e+01 0.000000000000000000e+00
-1.829139999999999944e+01 0.000000000000000000e+00
-1.828439999999999799e+01 0.000000000000000000e+00
-1.827740000000000009e+01 0.000000000000000000e+00
-1.827039999999999864e+01 0.000000000000000000e+00
-1.826350000000000051e+01 0.000000000000000000e+00
-1.825649999999999906e+01 0.000000000000000000e+00
-1.824949999999999761e+01 0.000000000000000000e+00
-1.824259999999999948e+01 0.000000000000000000e+00
-1.823559999999999803e+01 0.000000000000000000e+00
-1.822860000000000014e+01 0.000000000000000000e+00
-1.822159999999999869e+01 0.000000000000000000e+00
-1.821470000000000056e+01 0.000000000000000000e+00
-1.820769999999999911e+01 0.000000000000000000e+00
-1.820069999999999766e+01 0.000000000000000000e+00
-1.819379999999999953e+01 0.000000000000000000e+00
-1.818679999999999808e+01 0.000000000000000000e+00
-1.817980000000000018e+01 0.000000000000000000e+00
-1.817279999999999873e+01 0.000000000000000000e+00
-1.816590000000000060e+01 0.000000000000000000e+00
-1.815889999999999915e+01 0.000000000000000000e+00
-1.815189999999999770e+01 0.000000000000000000e+00
-1.814489999999999981e+01 0.000000000000000000e+00
-1.813799999999999812e+01 0.000000000000000000e+00
-1.813100000000000023e+01 0.000000000000000000e+00
-1.812399999999999878e+01 0.000000000000000000e+00
-1.811710000000000065e+01 0.000000000000000000e+00
-1.811009999999999920e+01 0.000000000000000000e+00
-1.810309999999999775e+01 0.000000000000000000e+00
-1.809609999999999985e+01 0.000000000000000000e+00
-1.808919999999999817e+01 0.000000000000000000e+00
-1.808220000000000027e+01 0.000000000000000000e+00
-1.807519999999999882e+01 0.000000000000000000e+00
-1.806820000000000093e+01 0.000000000000000000e+00
-1.806129999999999924e+01 0.000000000000000000e+00
-1.805429999999999779e+01 0.000000000000000000e+00
-1.804729999999999990e+01 0.000000000000000000e+00
-1.804039999999999822e+01 0.000000000000000000e+00
-1.803340000000000032e+01 0.000000000000000000e+00
-1.802639999999999887e+01 0.000000000000000000e+00
-1.801940000000000097e+01 0.000000000000000000e+00
-1.801249999999999929e+01 0.000000000000000000e+00
-1.800550000000000139e+01 0.000000000000000000e+00
-1.799849999999999994e+01 0.000000000000000000e+00
-1.799160000000000181e+01 0.000000000000000000e+00
-1.798460000000000036e+01 0.000000000000000000e+00
-1.797759999999999891e+01 0.000000000000000000e+00
-1.797060000000000102e+01 0.000000000000000000e+00
-1.796369999999999933e+01 0.000000000000000000e+00
-1.795670000000000144e+01 0.000000000000000000e+00
-1.794969999999999999e+01 0.000000000000000000e+00
-1.794269999999999854e+01 0.000000000000000000e+00
-1.793580000000000041e+01 0.000000000000000000e+00
-1.792879999999999896e+01 0.000000000000000000e+00
-1.792180000000000106e+01 0.000000000000000000e+00
-1.791489999999999938e+01 0.000000000000000000e+00
-1.790790000000000148e+01 0.000000000000000000e+00
-1.790090000000000003e+01 0.000000000000000000e+00
-1.789389999999999858e+01 0.000000000000000000e+00
-1.788700000000000045e+01 0.000000000000000000e+00
-1.787999999999999901e+01 0.000000000000000000e+00
-1.787300000000000111e+01 0.000000000000000000e+00
-1.786609999999999943e+01 0.000000000000000000e+00
-1.785910000000000153e+01 0.000000000000000000e+00
-1.785210000000000008e+01 0.000000000000000000e+00
-1.784509999999999863e+01 0.000000000000000000e+00
-1.783820000000000050e+01 0.000000000000000000e+00
-1.783119999999999905e+01 0.000000000000000000e+00
-1.782420000000000115e+01 0.000000000000000000e+00
-1.781719999999999970e+01 0.000000000000000000e+00
-1.781030000000000157e+01 0.000000000000000000e+00
-1.780330000000000013e+01 0.000000000000000000e+00
-1.779629999999999868e+01 0.000000000000000000e+00
-1.778940000000000055e+01 0.000000000000000000e+00
-1.778239999999999910e+01 0.000000000000000000e+00
-1.777540000000000120e+01 0.000000000000000000e+00
-1.776839999999999975e+01 0.000000000000000000e+00
-1.776150000000000162e+01 0.000000000000000000e+00
-1.775450000000000017e+01 0.000000000000000000e+00
-1.774749999999999872e+01 0.000000000000000000e+00
-1.774050000000000082e+01 0.000000000000000000e+00
-1.773359999999999914e+01 0.000000000000000000e+00
-1.772660000000000124e+01 0.000000000000000000e+00
-1.771959999999999980e+01 0.000000000000000000e+00
-1.771270000000000167e+01 0.000000000000000000e+00
-1.770570000000000022e+01 0.000000000000000000e+00
-1.769869999999999877e+01 0.000000000000000000e+00
